-0.615, -1.183, -0.749, 0.432, 1.13, 0.488, 0.962, 0.036, -0.286, -0.051, -1.151, 0.188, -0.648, 0.192, 0.351, -1.899, -0.189, -0.437, -0.114, 0.673, -0.104, 0.142, -0.25, -0.253, -0.658, -1.37, 0.452, 0.735, 0.464, 0.468, -0.207, -0.104, -0.538, -0.792, 0.519, 1.078, 0.428, -0.098, -1.896, -2.265, 0.195, -0.108, -1.605, 0.318, 0.708, -1.41, -1.883, 0.719, 0.524, -0.457, -0.778, -0.103, -0.837, -1.402, -2.474, 0.67, 0.609, 0.107, -0.25, -0.918, -1.609, 0.475, -0.041, -0.245
-0.544, 0.511, -1.017, 0.306, 0.772, -0.093, 0.691, 0.986, 0.642, -0.008, -0.532, -0.499, -0.618, 0.663, 0.423, -0.606, -0.008, -0.333, -0.333, -0.284, -0.208, -0.327, -0.163, -0.209, 0.282, -0.096, 0.761, 0.917, 0.163, 0.532, 0.073, -0.274, 0.336, 0.001, 0.632, 0.587, 0.553, 0.214, -0.051, -0.269, -0.588, -0.909, 0.31, 0.284, 0.073, 0.058, -0.431, -0.205, -0.177, -0.062, 0.009, -0.375, -0.302, 0.726, -0.009, 0.098, 0.293, 0.383, 0.179, 1.128, 0.77, 1.098, 0.925, 0.79
0.235, -0.983, 0.27, -1.315, 0.435, -0.52, -0.05, -1.784, -1.928, 0.305, -0.629, 0.4, -0.178, -0.379, -0.153, 0.316, 0.097, 0.141, -0.637, 0.148, -0.504, -0.014, 0.271, 0.2, -0.472, -0.437, -0.501, -0.254, -1.473, -0.335, 0.322, 0.26, -0.671, -0.266, -0.533, -0.234, -1.435, -0.672, 0.374, 0.404, -0.089, 0.105, 0.25, -1.865, -0.193, 0.352, 0.266, -0.366, -0.388, 0.105, 0.228, 0.085, 0.206, -0.186, 0.466, -0.298, -0.23, -1.192, -0.643, 0.043, 0.386, -0.822, -0.632, 0.106
-0.718, 0.473, -0.984, 0.834, 0.446, -0.06, 0.351, 1.56, 1.165, -0.555, -0.325, -0.814, -0.647, 0.437, 0.092, -0.555, 0.759, 0.461, -0.758, -0.824, -0.788, -0.494, -0.446, -0.321, 0.144, 0.396, 0.518, 0.81, 0.457, 0.319, 0.014, -0.647, -0.042, -0.232, 0.899, 0.438, 0.784, 0.421, 0.096, -0.089, 0.086, -0.024, 1.017, 0.529, 0.119, -0.009, -0.522, -0.155, -0.006, -0.539, -0.289, -0.603, -0.7, 0.191, -0.089, 0.317, 0.506, 0.594, 0.545, 0.848, 0.909, 1.691, 1.75, 1.854
-0.741, -0.462, -0.747, -0.765, -1.57, -2.012, -1.422, -1.223, -1.283, -0.58, -1.003, -0.912, -1.386, -1.142, -1.134, -0.497, 0.163, 0.121, -0.427, 0.13, -0.345, -0.054, 0.429, 0.438, 0.141, 0.518, -1.34, -1.121, -1.434, -1.768, 0.173, -0.009, -0.321, -0.094, -0.073, -0.091, -0.563, -0.197, 0.723, 0.561, 0.438, 0.244, 0.548, -1.727, -1.167, 1.289, 1.002, -1.263, -1.262, 0.362, 0.008, 0.853, 0.831, 0.637, 1.435, -1.974, -2.236, -1.58, -1.376, 0.632, 1.048, -0.071, 0.295, 0.615
-0.007, -0.167, 0.201, -0.136, 0.311, -0.016, -0.212, -0.175, 0.072, 0.016, 0.054, 0.287, 0.347, 0.053, 0.193, 0.079, -0.073, -0.112, 0.002, 0.086, 0.248, -0.01, -0.082, -0.037, -0.437, 0.031, -0.113, 0.154, 0.115, -0.023, -0.072, 0.246, -0.121, -0.017, -0.211, -0.022, -0.272, 0.06, -0.461, -0.337, -0.072, -0.278, -0.28, 0.604, -0.437, -0.511, -0.422, 0.052, 0.203, 0.081, -0.162, -0.11, -0.107, -0.169, -0.953, 0.102, 0.195, -0.585, -0.522, -0.8, -0.894, -0.242, -0.607, -1.474
-0.515, -0.055, -0.721, 0.352, -0.658, -0.834, -0.143, 0.791, -0.204, 0.141, -0.19, -0.416, -0.617, 0.026, -0.398, -1.252, 0.198, 0.175, 0.166, 0.337, 0.042, 0.265, -0.169, 0.354, 0.372, 0.259, -0.102, -0.041, -0.182, -0.756, -0.387, -0.656, -0.254, -0.727, 0.89, 1.0, 1.079, 0.45, -1.278, -1.392, 1.066, 0.783, -0.073, 0.099, 0.015, -0.356, -0.529, -0.086, -0.237, 0.95, 0.933, 0.663, -0.105, -0.318, -1.307, -0.338, -0.439, 0.149, -0.265, -0.033, -0.693, 1.442, 1.399, 1.02
-0.39, 0.8, -0.947, 0.865, 0.6, 0.31, 0.584, 1.499, 1.078, -0.381, -0.036, -0.813, -0.74, 0.423, 0.162, -0.386, 0.75, 0.449, -0.667, -1.053, -0.881, -0.438, -0.317, -0.76, 0.143, 0.127, 0.719, 0.861, 0.259, 0.456, -0.022, -0.961, 0.084, -0.336, 0.915, 0.637, 0.85, 0.557, 0.358, -0.2, -0.061, -0.373, 0.782, 0.312, 0.342, -0.243, -0.736, -0.22, -0.099, -0.891, -0.63, -0.919, -1.441, 0.216, -0.282, 0.454, 0.536, 0.824, 0.575, 1.172, 1.042, 1.343, 1.873, 1.418
0.11, 0.426, 0.237, 0.501, 0.773, 0.534, 0.306, 0.369, 0.272, -0.621, -0.326, -0.502, -0.435, -0.079, 0.036, 0.378, 0.176, -0.063, -0.369, -0.699, -0.421, -0.467, -0.409, -0.542, -0.233, -0.13, 0.313, 0.511, 0.626, 0.487, -0.164, -0.177, -0.827, -0.239, 0.158, 0.227, 0.096, 0.049, 0.24, 0.114, -0.131, -0.432, -0.007, 0.464, 0.611, 0.007, -0.222, -0.014, 0.218, -1.478, -1.408, -1.623, -1.792, 0.122, -0.298, 0.479, 0.589, 0.176, 0.264, 0.096, 0.059, 0.34, 0.675, -0.876
-0.514, -0.605, -0.445, 0.356, -0.272, -0.2, 0.161, 0.619, -0.226, 0.043, 0.036, -0.18, -0.405, 0.104, -0.074, -1.614, 0.025, -0.162, 0.512, 0.604, 0.386, 0.452, -0.281, -0.152, 0.027, -0.703, 0.213, 0.016, 0.338, 0.035, -0.112, -0.423, -0.273, -0.409, 0.82, 0.958, 0.973, 0.548, -1.457, -1.989, 0.658, 0.389, -1.111, 0.208, 0.519, -0.93, -1.11, 0.484, 0.476, 0.263, -0.249, 0.203, -0.271, -0.487, -1.654, 0.284, 0.225, 0.313, 0.03, -0.413, -1.116, 1.056, 0.941, 0.687
-0.762, 0.061, -0.859, 0.126, 0.551, 0.422, 0.329, 0.707, 1.113, -0.519, -0.427, -0.507, -0.237, 0.535, 0.492, -0.389, -0.076, -0.296, -0.283, -0.548, 0.03, -0.424, -0.158, -0.224, 0.035, 0.233, 0.357, 0.39, -0.107, 0.548, -0.48, -0.483, 0.015, 0.066, 0.184, 0.041, 0.161, 0.429, -0.655, -0.853, -0.949, -0.946, 0.182, 0.158, 0.234, -0.538, -0.635, -0.21, 0.156, -0.338, -0.075, -0.73, -0.435, 0.363, -0.417, 0.466, 0.473, 0.226, 0.249, 0.457, 0.694, 0.345, 0.792, 0.263
0.025, -0.259, 0.065, -1.46, -0.95, -1.18, -1.113, -1.507, -1.04, -0.285, -0.461, -0.456, -0.401, -0.708, -0.668, 0.218, 0.329, 0.288, -0.308, 0.055, -0.131, 0.023, 0.531, 0.43, 0.135, 0.464, -1.165, -1.139, -1.758, -1.097, 0.332, 0.144, -0.127, 0.224, -0.37, -0.427, -0.993, -0.329, 0.774, 0.747, 0.309, 0.189, 0.557, -1.927, -0.86, 0.794, 0.6, -0.758, -0.781, 0.243, 0.723, 0.62, 0.32, 0.311, 0.593, -1.027, -1.054, -1.26, -0.614, 0.469, 0.948, -1.047, -0.392, 0.374
0.26, -0.263, 0.172, -0.103, 0.469, 0.423, 0.168, -0.193, 0.189, 0.181, -0.092, 0.377, 0.424, 0.158, 0.28, 0.101, -0.125, -0.281, -0.275, -0.265, 0.135, -0.144, -0.358, -0.524, -0.779, -0.421, 0.262, 0.244, 0.263, 0.449, -0.112, -0.031, -0.071, 0.101, -0.09, -0.182, -0.475, -0.114, -0.527, -0.847, -0.09, -0.501, -0.621, 0.219, 0.299, -0.542, -0.75, 0.469, 0.021, -0.632, -0.816, -0.285, -0.58, -0.261, -0.499, 0.347, 0.316, -0.279, 0.049, -0.849, -0.53, -0.283, -0.529, -1.198
-0.537, -0.219, -0.433, 1.116, 1.03, 0.462, 0.697, 1.008, 0.064, -0.074, 0.153, 0.315, -0.354, 0.048, 0.263, -1.46, -0.185, -0.235, 0.043, 0.672, -0.002, 0.086, -0.076, -0.136, -0.297, -1.093, 0.176, 0.542, 0.366, 0.244, -0.324, 0.0, -0.456, -0.688, 0.552, 0.902, 0.64, 0.015, -1.61, -2.087, 0.192, -0.162, -1.302, 0.218, 0.544, -1.333, -1.899, 0.578, 0.329, 0.027, -0.689, -0.274, -0.597, -1.135, -2.289, 0.269, 0.382, 0.373, 0.051, -0.266, -1.256, 0.378, 0.172, -0.09
0.09, -0.299, 0.196, -0.862, 0.204, -0.407, -0.245, -1.079, -1.684, -0.063, -0.345, 0.185, -0.105, -0.325, -0.02, 0.289, 0.093, 0.08, -0.728, 0.099, -0.582, -0.11, 0.196, 0.116, -0.316, -0.176, -0.406, -0.113, -1.065, -0.024, 0.205, 0.197, -0.408, -0.144, -0.244, -0.036, -0.99, -0.221, 0.298, 0.235, 0.055, -0.019, 0.276, -1.406, -0.091, 0.396, 0.26, -0.378, -0.209, -0.052, 0.233, 0.158, 0.143, 0.001, 0.454, -0.21, -0.198, -0.798, -0.304, 0.524, 0.79, -0.339, 0.147, 0.025
